order_id,order_datetime,order_date,customer_id,channel,location,payment_method,status,subtotal_eur,discount_eur,delivery_fee_eur,total_revenue_eur,estimated_profit_eur
1778,2025-04-01 13:25:00,2025-04-01,301,Delivery,Online,Cash,Completed,23.0,0.0,0.0,23.0,15.4
1779,2025-04-02 12:55:00,2025-04-02,249,Dine-in,Terrace,Online,Completed,18.0,0.0,0.0,18.0,11.5
1780,2025-04-02 21:35:00,2025-04-02,223,Dine-in,Terrace,Online,Completed,35.0,0.0,0.0,35.0,21.3
1781,2025-04-02 14:20:00,2025-04-02,111,Takeaway,Online,Online,Completed,25.5,0.0,0.0,25.5,16.9
1782,2025-04-02 16:05:00,2025-04-02,416,Delivery,Online,Cash,Completed,24.0,0.0,0.0,24.0,16.2
1783,2025-04-02 12:45:00,2025-04-02,129,Dine-in,Main Hall,Cash,Completed,43.5,2.18,0.0,41.32,25.52
1784,2025-04-02 20:10:00,2025-04-02,397,Delivery,Online,Card,Completed,38.0,0.0,2.5,40.5,27.1
1785,2025-04-02 21:15:00,2025-04-02,5,Delivery,Online,Online,Completed,39.5,0.0,0.0,39.5,24.2
1786,2025-04-02 13:50:00,2025-04-02,98,Dine-in,Main Hall,Online,Completed,23.5,0.0,0.0,23.5,15.1
1787,2025-04-02 19:00:00,2025-04-02,86,Delivery,Online,Card,Completed,18.5,0.0,0.0,18.5,11.8
1788,2025-04-02 20:50:00,2025-04-02,166,Dine-in,Main Hall,Card,Completed,35.8,0.0,0.0,35.8,23.2
1789,2025-04-02 20:45:00,2025-04-02,492,Dine-in,Terrace,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
1790,2025-04-02 20:15:00,2025-04-02,73,Delivery,Online,Cash,Completed,37.5,0.0,0.0,37.5,23.3
1791,2025-04-02 21:40:00,2025-04-02,81,Takeaway,Online,Card,Completed,62.3,3.12,0.0,59.18,34.88
1792,2025-04-03 13:40:00,2025-04-03,69,Delivery,Online,Online,Completed,9.0,0.0,0.0,9.0,5.9
1793,2025-04-03 16:10:00,2025-04-03,61,Dine-in,Terrace,Card,Completed,82.5,8.25,0.0,74.25,34.05
1794,2025-04-03 14:45:00,2025-04-03,490,Delivery,Online,Online,Completed,29.5,0.0,0.0,29.5,18.5
1795,2025-04-03 19:20:00,2025-04-03,492,Delivery,Online,Online,Completed,73.5,3.68,0.0,69.82,34.52
1796,2025-04-03 12:40:00,2025-04-03,416,Takeaway,Online,Card,Completed,45.0,2.25,0.0,42.75,24.15
1797,2025-04-03 17:30:00,2025-04-03,392,Dine-in,Terrace,Online,Completed,22.0,0.0,0.0,22.0,13.6
1798,2025-04-03 17:50:00,2025-04-03,19,Dine-in,Main Hall,Card,Completed,26.5,0.0,0.0,26.5,15.5
1799,2025-04-03 20:45:00,2025-04-03,91,Delivery,Online,Cash,Completed,28.5,0.0,0.0,28.5,18.7
1800,2025-04-03 19:40:00,2025-04-03,47,Dine-in,Main Hall,Card,Completed,59.5,2.98,0.0,56.52,29.22
1801,2025-04-03 15:10:00,2025-04-03,187,Dine-in,Bar,Online,Completed,20.5,0.0,0.0,20.5,13.3
1802,2025-04-03 21:50:00,2025-04-03,323,Dine-in,Main Hall,Card,Completed,16.0,0.0,0.0,16.0,10.4
1803,2025-04-03 19:35:00,2025-04-03,194,Dine-in,Terrace,Cash,Completed,16.0,0.0,0.0,16.0,10.1
1804,2025-04-03 09:35:00,2025-04-03,395,Delivery,Online,Cash,Completed,13.9,0.0,0.0,13.9,10.3
1805,2025-04-03 13:20:00,2025-04-03,176,Dine-in,Terrace,Card,Completed,58.0,2.9,0.0,55.1,33.6
1806,2025-04-04 13:50:00,2025-04-04,462,Takeaway,Online,Card,Completed,21.0,0.0,0.0,21.0,10.5
1807,2025-04-04 12:25:00,2025-04-04,356,Delivery,Online,Online,Completed,28.0,0.0,0.0,28.0,18.6
1808,2025-04-04 14:35:00,2025-04-04,259,Delivery,Online,Card,Completed,61.5,6.15,0.0,55.35,27.45
1809,2025-04-04 21:00:00,2025-04-04,11,Takeaway,Online,Cash,Completed,34.5,0.0,0.0,34.5,22.6
1810,2025-04-04 21:25:00,2025-04-04,126,Dine-in,Main Hall,Online,Completed,50.0,2.5,0.0,47.5,26.5
1811,2025-04-04 19:40:00,2025-04-04,189,Dine-in,Bar,Online,Completed,55.0,2.75,0.0,52.25,30.95
1812,2025-04-04 20:55:00,2025-04-04,186,Delivery,Online,Card,Completed,27.0,0.0,3.0,30.0,21.1
1813,2025-04-04 13:40:00,2025-04-04,34,Delivery,Online,Card,Completed,2.5,0.0,0.0,2.5,1.8
1814,2025-04-04 18:30:00,2025-04-04,181,Delivery,Online,Online,Completed,48.5,2.43,0.0,46.07,24.17
1815,2025-04-04 19:25:00,2025-04-04,100,Takeaway,Online,Online,Completed,26.5,0.0,0.0,26.5,17.3
1816,2025-04-04 18:05:00,2025-04-04,500,Takeaway,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
1817,2025-04-04 17:30:00,2025-04-04,234,Dine-in,Main Hall,Cash,Completed,19.0,0.0,0.0,19.0,12.6
1818,2025-04-04 17:25:00,2025-04-04,292,Delivery,Online,Card,Completed,21.5,0.0,2.5,24.0,16.1
1819,2025-04-04 20:25:00,2025-04-04,114,Dine-in,Terrace,Card,Completed,44.8,2.24,0.0,42.56,26.66
1820,2025-04-04 20:45:00,2025-04-04,77,Delivery,Online,Online,Completed,26.5,0.0,0.0,26.5,17.3
1821,2025-04-04 08:10:00,2025-04-04,200,Delivery,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
1822,2025-04-04 15:15:00,2025-04-04,136,Dine-in,Main Hall,Card,Completed,27.5,0.0,0.0,27.5,17.0
1823,2025-04-04 17:20:00,2025-04-04,303,Dine-in,Main Hall,Cash,Completed,13.0,0.0,0.0,13.0,9.1
1824,2025-04-04 12:10:00,2025-04-04,448,Dine-in,Terrace,Online,Completed,4.5,0.0,0.0,4.5,3.1
1825,2025-04-04 18:05:00,2025-04-04,396,Delivery,Online,Online,Completed,14.5,0.0,2.5,17.0,11.8
1826,2025-04-04 19:30:00,2025-04-04,239,Dine-in,Terrace,Cash,Completed,31.5,0.0,0.0,31.5,17.2
1827,2025-04-05 19:35:00,2025-04-05,432,Delivery,Online,Card,Completed,126.5,12.65,0.0,113.85,56.05
1828,2025-04-05 19:35:00,2025-04-05,143,Takeaway,Online,Card,Completed,7.5,0.0,0.0,7.5,5.4
1829,2025-04-05 12:10:00,2025-04-05,444,Takeaway,Online,Cash,Completed,16.0,0.0,0.0,16.0,10.6
1830,2025-04-05 19:30:00,2025-04-05,196,Delivery,Online,Card,Completed,36.5,0.0,0.0,36.5,23.4
1831,2025-04-05 09:00:00,2025-04-05,457,Dine-in,Main Hall,Cash,Cancelled,0.0,0.0,0.0,0.0,0.0
1832,2025-04-05 18:10:00,2025-04-05,274,Dine-in,Main Hall,Online,Completed,11.0,0.0,0.0,11.0,6.8
1833,2025-04-05 18:00:00,2025-04-05,442,Dine-in,Bar,Card,Completed,47.0,2.35,0.0,44.65,24.65
1834,2025-04-05 12:10:00,2025-04-05,125,Delivery,Online,Online,Completed,21.0,0.0,0.0,21.0,13.4
1835,2025-04-05 13:10:00,2025-04-05,486,Dine-in,Bar,Card,Completed,29.5,0.0,0.0,29.5,16.5
1836,2025-04-05 21:45:00,2025-04-05,263,Takeaway,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
1837,2025-04-05 21:50:00,2025-04-05,458,Delivery,Online,Card,Completed,44.0,4.4,0.0,39.6,21.9
1838,2025-04-05 08:55:00,2025-04-05,238,Dine-in,Bar,Online,Completed,13.5,0.0,0.0,13.5,8.4
1839,2025-04-05 19:20:00,2025-04-05,292,Takeaway,Online,Card,Completed,34.5,0.0,0.0,34.5,22.5
1840,2025-04-05 21:15:00,2025-04-05,493,Takeaway,Online,Card,Completed,45.5,2.28,0.0,43.22,27.42
1841,2025-04-05 15:35:00,2025-04-05,319,Delivery,Online,Online,Completed,44.0,2.2,3.5,45.3,25.5
1842,2025-04-05 20:10:00,2025-04-05,428,Takeaway,Online,Cash,Completed,18.0,0.0,0.0,18.0,12.1
1843,2025-04-05 12:30:00,2025-04-05,92,Delivery,Online,Online,Completed,11.0,0.0,0.0,11.0,6.8
1844,2025-04-05 18:45:00,2025-04-05,290,Delivery,Online,Card,Completed,42.5,2.12,0.0,40.38,25.18
1845,2025-04-05 20:10:00,2025-04-05,180,Delivery,Online,Card,Completed,49.0,4.9,0.0,44.1,24.7
1846,2025-04-05 18:40:00,2025-04-05,432,Delivery,Online,Card,Completed,68.0,3.4,0.0,64.6,36.4
1847,2025-04-05 13:55:00,2025-04-05,368,Delivery,Online,Card,Completed,46.6,2.33,0.0,44.27,27.87
1848,2025-04-05 19:35:00,2025-04-05,4,Delivery,Online,Cash,Completed,34.0,0.0,3.0,37.0,23.6
1849,2025-04-06 18:05:00,2025-04-06,494,Takeaway,Online,Cash,Cancelled,0.0,0.0,0.0,0.0,0.0
1850,2025-04-06 13:30:00,2025-04-06,437,Dine-in,Main Hall,Card,Completed,9.0,0.0,0.0,9.0,6.2
1851,2025-04-06 11:15:00,2025-04-06,423,Delivery,Online,Online,Completed,5.5,0.0,0.0,5.5,3.6
1852,2025-04-06 17:40:00,2025-04-06,332,Dine-in,Bar,Online,Completed,50.0,5.0,0.0,45.0,21.5
1853,2025-04-06 15:10:00,2025-04-06,92,Delivery,Online,Card,Completed,28.1,0.0,0.0,28.1,18.6
1854,2025-04-06 18:10:00,2025-04-06,402,Dine-in,Terrace,Card,Completed,8.5,0.0,0.0,8.5,6.0
1855,2025-04-06 21:45:00,2025-04-06,396,Dine-in,Main Hall,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
1856,2025-04-06 21:40:00,2025-04-06,228,Dine-in,Bar,Online,Completed,15.5,0.0,0.0,15.5,10.3
1857,2025-04-06 19:05:00,2025-04-06,327,Delivery,Online,Card,Completed,14.5,0.0,0.0,14.5,9.6
1858,2025-04-06 16:10:00,2025-04-06,368,Dine-in,Bar,Card,Completed,38.0,0.0,0.0,38.0,25.4
1859,2025-04-06 18:00:00,2025-04-06,399,Takeaway,Online,Cash,Completed,29.5,0.0,0.0,29.5,18.7
1860,2025-04-06 21:50:00,2025-04-06,285,Dine-in,Bar,Card,Completed,13.5,0.0,0.0,13.5,9.3
1861,2025-04-06 15:30:00,2025-04-06,420,Dine-in,Terrace,Card,Completed,65.5,3.28,0.0,62.22,32.12
1862,2025-04-06 21:55:00,2025-04-06,254,Takeaway,Online,Online,Completed,55.5,5.55,0.0,49.95,24.75
1863,2025-04-06 18:15:00,2025-04-06,271,Takeaway,Online,Card,Completed,37.5,0.0,0.0,37.5,21.0
1864,2025-04-06 21:35:00,2025-04-06,171,Dine-in,Terrace,Card,Completed,19.0,0.0,0.0,19.0,11.8
1865,2025-04-06 14:55:00,2025-04-06,126,Dine-in,Bar,Cash,Completed,39.0,0.0,0.0,39.0,25.5
1866,2025-04-06 18:30:00,2025-04-06,6,Delivery,Online,Online,Completed,10.0,0.0,0.0,10.0,6.7
1867,2025-04-06 12:35:00,2025-04-06,266,Delivery,Online,Online,Completed,16.5,0.0,0.0,16.5,11.1
1868,2025-04-06 20:05:00,2025-04-06,497,Dine-in,Terrace,Cash,Completed,33.5,0.0,0.0,33.5,21.6
1869,2025-04-06 18:40:00,2025-04-06,344,Takeaway,Online,Card,Completed,36.8,0.0,0.0,36.8,24.6
1870,2025-04-06 14:15:00,2025-04-06,358,Dine-in,Main Hall,Cash,Completed,19.5,0.0,0.0,19.5,12.4
1871,2025-04-07 19:00:00,2025-04-07,71,Delivery,Online,Card,Completed,2.5,0.0,2.5,5.0,4.3
1872,2025-04-07 18:05:00,2025-04-07,348,Dine-in,Bar,Card,Completed,35.6,0.0,0.0,35.6,23.2
1873,2025-04-07 08:50:00,2025-04-07,49,Takeaway,Online,Card,Completed,30.5,0.0,0.0,30.5,20.7
1874,2025-04-07 12:25:00,2025-04-07,27,Dine-in,Terrace,Online,Completed,95.5,4.78,0.0,90.72,46.82
1875,2025-04-07 14:10:00,2025-04-07,484,Delivery,Online,Online,Cancelled,0.0,0.0,0.0,0.0,0.0
1876,2025-04-07 15:45:00,2025-04-07,250,Delivery,Online,Online,Completed,10.5,0.0,0.0,10.5,6.7
1877,2025-04-07 13:40:00,2025-04-07,314,Delivery,Online,Online,Completed,39.0,0.0,0.0,39.0,24.7
1878,2025-04-07 15:25:00,2025-04-07,389,Dine-in,Bar,Online,Completed,27.0,0.0,0.0,27.0,15.4
1879,2025-04-07 13:50:00,2025-04-07,85,Takeaway,Online,Card,Completed,34.0,0.0,0.0,34.0,21.2
1880,2025-04-07 14:15:00,2025-04-07,353,Dine-in,Terrace,Card,Completed,46.6,4.66,0.0,41.94,25.74
1881,2025-04-07 18:40:00,2025-04-07,476,Dine-in,Terrace,Card,Completed,6.5,0.0,0.0,6.5,4.7
1882,2025-04-07 12:40:00,2025-04-07,245,Dine-in,Bar,Card,Completed,82.0,4.1,0.0,77.9,39.2
1883,2025-04-07 16:20:00,2025-04-07,306,Dine-in,Bar,Card,Completed,76.5,3.82,0.0,72.68,45.08
1884,2025-04-07 14:55:00,2025-04-07,135,Dine-in,Terrace,Online,Completed,14.5,0.0,0.0,14.5,9.6
1885,2025-04-07 19:50:00,2025-04-07,379,Takeaway,Online,Online,Completed,46.0,2.3,0.0,43.7,21.6
1886,2025-04-07 11:15:00,2025-04-07,20,Delivery,Online,Card,Completed,48.6,4.86,0.0,43.74,26.54
1887,2025-04-07 15:55:00,2025-04-07,291,Delivery,Online,Card,Completed,13.5,0.0,3.0,16.5,11.8
1888,2025-04-07 21:05:00,2025-04-07,381,Delivery,Online,Online,Completed,25.0,0.0,3.0,28.0,19.5
1889,2025-04-07 12:30:00,2025-04-07,220,Dine-in,Terrace,Card,Completed,31.5,0.0,0.0,31.5,19.9
1890,2025-04-07 20:45:00,2025-04-07,348,Dine-in,Bar,Card,Completed,19.5,0.0,0.0,19.5,13.0
1891,2025-04-08 19:00:00,2025-04-08,474,Dine-in,Main Hall,Cash,Completed,73.0,3.65,0.0,69.35,42.25
1892,2025-04-08 14:50:00,2025-04-08,436,Delivery,Online,Online,Completed,14.0,0.0,0.0,14.0,8.9
1893,2025-04-08 08:05:00,2025-04-08,25,Takeaway,Online,Card,Completed,43.5,2.18,0.0,41.32,25.52
1894,2025-04-08 20:35:00,2025-04-08,250,Dine-in,Bar,Cash,Completed,69.5,3.48,0.0,66.02,37.02
1895,2025-04-08 15:05:00,2025-04-08,400,Takeaway,Online,Cash,Completed,22.5,0.0,0.0,22.5,14.2
1896,2025-04-08 13:25:00,2025-04-08,143,Delivery,Online,Online,Completed,32.0,0.0,0.0,32.0,20.9
1897,2025-04-08 10:00:00,2025-04-08,63,Dine-in,Bar,Card,Completed,24.5,0.0,0.0,24.5,16.0
1898,2025-04-08 14:30:00,2025-04-08,379,Dine-in,Bar,Card,Completed,11.5,0.0,0.0,11.5,6.9
1899,2025-04-08 19:20:00,2025-04-08,11,Takeaway,Online,Cash,Completed,91.5,4.58,0.0,86.92,49.82
1900,2025-04-08 19:45:00,2025-04-08,39,Dine-in,Main Hall,Card,Completed,21.0,0.0,0.0,21.0,13.4
1901,2025-04-08 21:10:00,2025-04-08,56,Delivery,Online,Card,Completed,27.5,0.0,0.0,27.5,17.9
1902,2025-04-08 18:35:00,2025-04-08,140,Delivery,Online,Online,Completed,21.0,0.0,0.0,21.0,10.5
1903,2025-04-08 08:50:00,2025-04-08,344,Delivery,Online,Card,Completed,11.8,0.0,0.0,11.8,8.6
1904,2025-04-08 21:40:00,2025-04-08,361,Takeaway,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
1905,2025-04-08 13:00:00,2025-04-08,301,Takeaway,Online,Card,Completed,45.0,2.25,0.0,42.75,25.35
1906,2025-04-08 20:40:00,2025-04-08,307,Dine-in,Bar,Card,Completed,19.0,0.0,0.0,19.0,12.5
1907,2025-04-08 19:45:00,2025-04-08,444,Delivery,Online,Cash,Completed,19.0,0.0,0.0,19.0,12.7
1908,2025-04-08 12:00:00,2025-04-08,287,Delivery,Online,Cash,Completed,30.8,0.0,0.0,30.8,21.6
1909,2025-04-08 14:50:00,2025-04-08,49,Delivery,Online,Card,Completed,49.5,2.48,0.0,47.02,27.52
1910,2025-04-08 08:10:00,2025-04-08,10,Delivery,Online,Card,Completed,50.0,2.5,0.0,47.5,29.1
1911,2025-04-08 10:20:00,2025-04-08,296,Dine-in,Terrace,Cash,Completed,27.5,0.0,0.0,27.5,18.3
1912,2025-04-08 14:30:00,2025-04-08,112,Dine-in,Terrace,Card,Completed,19.5,0.0,0.0,19.5,12.6
1913,2025-04-08 18:40:00,2025-04-08,374,Delivery,Online,Cash,Completed,21.0,0.0,0.0,21.0,11.9
1914,2025-04-08 08:55:00,2025-04-08,342,Dine-in,Main Hall,Card,Completed,56.0,2.8,0.0,53.2,27.6
1915,2025-04-09 21:40:00,2025-04-09,370,Takeaway,Online,Card,Completed,23.5,0.0,0.0,23.5,14.9
1916,2025-04-09 13:40:00,2025-04-09,128,Delivery,Online,Cash,Completed,19.5,0.0,0.0,19.5,12.5
1917,2025-04-09 21:25:00,2025-04-09,73,Dine-in,Terrace,Card,Completed,11.8,0.0,0.0,11.8,8.1
1918,2025-04-09 21:20:00,2025-04-09,496,Delivery,Online,Online,Completed,77.5,3.88,2.5,76.12,45.92
1919,2025-04-09 12:15:00,2025-04-09,21,Dine-in,Terrace,Card,Completed,10.1,0.0,0.0,10.1,7.5
1920,2025-04-09 21:45:00,2025-04-09,154,Dine-in,Main Hall,Cash,Cancelled,0.0,0.0,0.0,0.0,0.0
1921,2025-04-09 13:30:00,2025-04-09,318,Dine-in,Bar,Card,Completed,21.5,0.0,0.0,21.5,14.4
1922,2025-04-09 11:05:00,2025-04-09,12,Takeaway,Online,Card,Completed,42.5,4.25,0.0,38.25,22.65
1923,2025-04-09 17:25:00,2025-04-09,62,Takeaway,Online,Card,Completed,35.0,0.0,0.0,35.0,22.9
1924,2025-04-09 21:40:00,2025-04-09,221,Delivery,Online,Card,Completed,17.5,0.0,0.0,17.5,11.6
1925,2025-04-09 21:40:00,2025-04-09,345,Takeaway,Online,Online,Completed,18.3,0.0,0.0,18.3,12.6
1926,2025-04-09 20:45:00,2025-04-09,462,Takeaway,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
1927,2025-04-09 13:35:00,2025-04-09,120,Delivery,Online,Card,Completed,23.0,0.0,0.0,23.0,14.3
1928,2025-04-09 21:45:00,2025-04-09,83,Dine-in,Terrace,Cash,Completed,16.0,0.0,0.0,16.0,10.7
1929,2025-04-09 20:25:00,2025-04-09,362,Delivery,Online,Cash,Completed,44.0,2.2,0.0,41.8,22.0
1930,2025-04-09 21:35:00,2025-04-09,48,Dine-in,Bar,Online,Completed,28.0,0.0,0.0,28.0,18.2
1931,2025-04-09 16:45:00,2025-04-09,256,Delivery,Online,Online,Completed,23.5,0.0,0.0,23.5,16.0
1932,2025-04-09 20:35:00,2025-04-09,13,Takeaway,Online,Card,Completed,38.5,0.0,0.0,38.5,22.5
1933,2025-04-09 11:05:00,2025-04-09,299,Dine-in,Terrace,Card,Completed,11.5,0.0,0.0,11.5,6.9
1934,2025-04-09 18:15:00,2025-04-09,12,Delivery,Online,Online,Completed,25.0,0.0,0.0,25.0,15.8
1935,2025-04-09 19:15:00,2025-04-09,196,Dine-in,Terrace,Online,Completed,15.5,0.0,0.0,15.5,10.4
1936,2025-04-09 14:25:00,2025-04-09,80,Delivery,Online,Online,Completed,14.5,0.0,3.0,17.5,12.2
1937,2025-04-09 17:00:00,2025-04-09,58,Delivery,Online,Card,Completed,5.5,0.0,3.5,9.0,7.2
1938,2025-04-09 19:20:00,2025-04-09,432,Dine-in,Main Hall,Card,Completed,24.0,0.0,0.0,24.0,15.0
1939,2025-04-09 13:30:00,2025-04-09,83,Delivery,Online,Cash,Completed,33.0,0.0,0.0,33.0,22.5
1940,2025-04-10 19:25:00,2025-04-10,148,Dine-in,Main Hall,Cash,Completed,42.0,4.2,0.0,37.8,22.1
1941,2025-04-10 18:10:00,2025-04-10,117,Delivery,Online,Card,Completed,16.5,0.0,0.0,16.5,8.7
1942,2025-04-10 16:25:00,2025-04-10,105,Takeaway,Online,Online,Completed,52.0,2.6,0.0,49.4,24.5
1943,2025-04-10 12:45:00,2025-04-10,337,Delivery,Online,Online,Completed,27.4,0.0,3.5,30.9,22.8
1944,2025-04-10 13:55:00,2025-04-10,45,Dine-in,Bar,Cash,Completed,36.0,0.0,0.0,36.0,23.0
1945,2025-04-10 21:15:00,2025-04-10,384,Dine-in,Terrace,Card,Completed,19.0,0.0,0.0,19.0,12.0
1946,2025-04-10 19:15:00,2025-04-10,473,Dine-in,Bar,Card,Completed,14.0,0.0,0.0,14.0,9.3
1947,2025-04-10 13:20:00,2025-04-10,426,Dine-in,Main Hall,Card,Completed,56.5,5.65,0.0,50.85,29.95
1948,2025-04-10 13:15:00,2025-04-10,312,Dine-in,Bar,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
1949,2025-04-10 14:05:00,2025-04-10,296,Dine-in,Main Hall,Card,Completed,32.3,0.0,0.0,32.3,21.7
1950,2025-04-10 21:50:00,2025-04-10,201,Delivery,Online,Online,Completed,8.0,0.0,0.0,8.0,5.4
1951,2025-04-11 21:35:00,2025-04-11,213,Dine-in,Bar,Card,Completed,20.5,0.0,0.0,20.5,13.7
1952,2025-04-11 08:40:00,2025-04-11,471,Dine-in,Main Hall,Card,Completed,60.5,3.03,0.0,57.47,30.47
1953,2025-04-11 20:25:00,2025-04-11,29,Dine-in,Bar,Card,Completed,40.0,0.0,0.0,40.0,25.1
1954,2025-04-11 13:45:00,2025-04-11,35,Dine-in,Terrace,Cash,Completed,56.5,5.65,0.0,50.85,29.15
1955,2025-04-11 17:40:00,2025-04-11,286,Takeaway,Online,Card,Completed,25.5,0.0,0.0,25.5,17.2
1956,2025-04-11 13:15:00,2025-04-11,26,Delivery,Online,Online,Completed,25.5,0.0,0.0,25.5,16.0
1957,2025-04-11 19:10:00,2025-04-11,394,Takeaway,Online,Card,Completed,48.8,2.44,0.0,46.36,28.36
1958,2025-04-11 09:30:00,2025-04-11,396,Delivery,Online,Online,Completed,40.0,0.0,0.0,40.0,25.0
1959,2025-04-11 16:40:00,2025-04-11,139,Dine-in,Main Hall,Online,Completed,13.8,0.0,0.0,13.8,9.6
1960,2025-04-11 17:30:00,2025-04-11,63,Takeaway,Online,Online,Completed,39.5,0.0,0.0,39.5,23.7
1961,2025-04-11 20:10:00,2025-04-11,279,Delivery,Online,Online,Completed,60.0,3.0,3.5,60.5,38.3
1962,2025-04-11 16:05:00,2025-04-11,130,Delivery,Online,Card,Completed,35.8,0.0,0.0,35.8,19.6
1963,2025-04-11 19:35:00,2025-04-11,455,Delivery,Online,Card,Completed,28.5,0.0,3.5,32.0,22.4
1964,2025-04-11 13:00:00,2025-04-11,115,Takeaway,Online,Card,Completed,38.0,0.0,0.0,38.0,24.4
1965,2025-04-11 08:15:00,2025-04-11,243,Dine-in,Terrace,Online,Completed,51.5,2.58,0.0,48.92,30.02
1966,2025-04-11 18:25:00,2025-04-11,258,Dine-in,Terrace,Online,Completed,9.5,0.0,0.0,9.5,6.5
1967,2025-04-12 18:20:00,2025-04-12,407,Delivery,Online,Card,Completed,14.0,0.0,0.0,14.0,10.0
1968,2025-04-12 12:20:00,2025-04-12,314,Dine-in,Main Hall,Online,Completed,11.3,0.0,0.0,11.3,7.8
1969,2025-04-12 13:45:00,2025-04-12,392,Delivery,Online,Online,Completed,18.0,0.0,0.0,18.0,11.7
1970,2025-04-12 14:10:00,2025-04-12,332,Takeaway,Online,Card,Completed,62.0,3.1,0.0,58.9,33.2
1971,2025-04-12 17:15:00,2025-04-12,7,Delivery,Online,Online,Completed,41.3,2.06,3.0,42.24,27.04
1972,2025-04-12 15:25:00,2025-04-12,27,Delivery,Online,Online,Completed,48.0,4.8,0.0,43.2,20.4
1973,2025-04-12 14:30:00,2025-04-12,375,Takeaway,Online,Card,Completed,14.0,0.0,0.0,14.0,9.1
1974,2025-04-12 13:10:00,2025-04-12,350,Takeaway,Online,Online,Completed,35.9,0.0,0.0,35.9,24.3
1975,2025-04-12 18:45:00,2025-04-12,146,Dine-in,Bar,Card,Completed,29.0,0.0,0.0,29.0,19.3
1976,2025-04-12 13:05:00,2025-04-12,58,Delivery,Online,Online,Completed,22.0,0.0,0.0,22.0,13.6
1977,2025-04-12 19:15:00,2025-04-12,147,Delivery,Online,Online,Completed,51.1,2.56,0.0,48.54,31.44
1978,2025-04-12 18:30:00,2025-04-12,471,Takeaway,Online,Card,Completed,2.5,0.0,0.0,2.5,1.8
1979,2025-04-12 12:55:00,2025-04-12,244,Dine-in,Main Hall,Cash,Completed,20.5,0.0,0.0,20.5,13.1
1980,2025-04-12 16:00:00,2025-04-12,198,Dine-in,Main Hall,Online,Cancelled,0.0,0.0,0.0,0.0,0.0
1981,2025-04-12 15:10:00,2025-04-12,294,Dine-in,Bar,Card,Completed,20.0,0.0,0.0,20.0,13.0
1982,2025-04-12 17:55:00,2025-04-12,151,Takeaway,Online,Card,Completed,40.5,2.02,0.0,38.48,24.18
1983,2025-04-12 13:35:00,2025-04-12,167,Takeaway,Online,Card,Completed,2.5,0.0,0.0,2.5,1.8
1984,2025-04-12 13:40:00,2025-04-12,212,Dine-in,Bar,Online,Completed,37.5,0.0,0.0,37.5,24.3
1985,2025-04-12 09:05:00,2025-04-12,360,Dine-in,Bar,Card,Completed,32.5,0.0,0.0,32.5,20.2
1986,2025-04-12 12:15:00,2025-04-12,24,Delivery,Online,Cash,Completed,29.5,0.0,3.0,32.5,19.1
1987,2025-04-12 20:35:00,2025-04-12,234,Delivery,Online,Card,Completed,35.5,0.0,3.0,38.5,24.3
1988,2025-04-12 20:05:00,2025-04-12,269,Takeaway,Online,Card,Completed,19.5,0.0,0.0,19.5,12.8
1989,2025-04-12 15:25:00,2025-04-12,328,Dine-in,Terrace,Card,Completed,19.0,0.0,0.0,19.0,12.6
1990,2025-04-12 14:40:00,2025-04-12,272,Dine-in,Bar,Cash,Completed,11.5,0.0,0.0,11.5,7.5
1991,2025-04-12 21:20:00,2025-04-12,394,Delivery,Online,Online,Completed,17.0,0.0,0.0,17.0,10.5
1992,2025-04-12 14:30:00,2025-04-12,245,Delivery,Online,Card,Completed,16.5,0.0,0.0,16.5,10.4
1993,2025-04-12 11:50:00,2025-04-12,260,Dine-in,Bar,Card,Completed,52.5,2.62,0.0,49.88,30.18
1994,2025-04-12 12:45:00,2025-04-12,272,Delivery,Online,Card,Completed,51.0,5.1,3.0,48.9,25.3
1995,2025-04-12 19:40:00,2025-04-12,46,Delivery,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
1996,2025-04-12 12:20:00,2025-04-12,418,Takeaway,Online,Card,Completed,26.5,0.0,0.0,26.5,15.5
1997,2025-04-13 14:50:00,2025-04-13,494,Dine-in,Bar,Cash,Completed,20.5,0.0,0.0,20.5,14.8
1998,2025-04-13 16:55:00,2025-04-13,55,Delivery,Online,Card,Completed,20.3,0.0,0.0,20.3,13.4
1999,2025-04-13 15:05:00,2025-04-13,178,Delivery,Online,Online,Completed,7.0,0.0,0.0,7.0,4.9
2000,2025-04-13 14:20:00,2025-04-13,315,Dine-in,Terrace,Cash,Completed,59.0,2.95,0.0,56.05,31.95
2001,2025-04-13 18:10:00,2025-04-13,78,Delivery,Online,Card,Completed,26.0,0.0,0.0,26.0,15.9
2002,2025-04-13 21:50:00,2025-04-13,253,Dine-in,Terrace,Cash,Completed,53.0,5.3,0.0,47.7,25.1
