order_item_id,order_id,menu_item_id,item_name,category,quantity,unit_price_eur,unit_cost_eur,line_revenue_eur,line_cost_eur,line_profit_eur
1901,702,18,Cheesecake,Dessert,2,5.5,1.8,0.0,3.6,0.0
1902,702,12,Garlic Bread,Sides,1,4.5,1.3,0.0,1.3,0.0
1903,703,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
1904,703,11,Fries,Sides,2,4.0,1.1,8.0,2.2,5.8
1905,703,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
1906,704,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
1907,704,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
1908,704,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
1909,704,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
1910,704,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
1911,705,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
1912,705,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
1913,705,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
1914,706,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
1915,706,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
1916,706,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
1917,707,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
1918,707,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
1919,708,11,Fries,Sides,2,4.0,1.1,8.0,2.2,5.8
1920,708,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
1921,708,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
1922,708,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
1923,709,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
1924,709,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
1925,709,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
1926,709,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
1927,710,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
1928,710,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
1929,710,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
1930,711,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
1931,711,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
1932,711,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
1933,711,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
1934,711,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
1935,712,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
1936,713,1,Margherita Pizza,Pizza,2,9.5,3.2,19.0,6.4,12.6
1937,713,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
1938,713,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
1939,713,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
1940,714,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
1941,714,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
1942,714,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
1943,715,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
1944,716,11,Fries,Sides,3,4.0,1.1,12.0,3.3,8.7
1945,716,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
1946,716,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
1947,716,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
1948,717,3,Veggie Pizza,Pizza,1,10.5,3.8,0.0,3.8,0.0
1949,717,11,Fries,Sides,2,4.0,1.1,0.0,2.2,0.0
1950,717,7,Caesar Salad,Salad,2,8.5,2.9,0.0,5.8,0.0
1951,718,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
1952,718,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
1953,719,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
1954,719,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
1955,720,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
1956,720,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
1957,720,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
1958,721,2,Pepperoni Pizza,Pizza,2,11.5,4.0,23.0,8.0,15.0
1959,721,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
1960,721,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
1961,722,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
1962,722,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
1963,722,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
1964,723,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
1965,723,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
1966,724,18,Cheesecake,Dessert,1,5.5,1.8,0.0,1.8,0.0
1967,724,15,Chicken Wrap,Main,1,9.5,3.6,0.0,3.6,0.0
1968,725,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
1969,726,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
1970,726,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
1971,726,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
1972,727,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
1973,727,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
1974,728,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
1975,728,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
1976,729,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
1977,730,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
1978,730,10,Beef Burger,Burger,3,11.5,4.6,34.5,13.8,20.7
1979,730,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
1980,730,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
1981,731,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
1982,731,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
1983,731,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
1984,732,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
1985,732,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
1986,733,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
1987,733,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
1988,733,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
1989,733,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
1990,734,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
1991,734,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
1992,735,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
1993,735,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
1994,736,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
1995,736,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
1996,736,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
1997,736,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
1998,737,8,Greek Salad,Salad,3,9.0,3.1,27.0,9.3,17.7
1999,737,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
2000,737,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
2001,738,1,Margherita Pizza,Pizza,1,9.5,3.2,0.0,3.2,0.0
2002,738,7,Caesar Salad,Salad,1,8.5,2.9,0.0,2.9,0.0
2003,739,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
2004,739,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2005,740,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
2006,740,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
2007,740,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
2008,740,5,Penne Alfredo,Pasta,2,11.0,4.2,22.0,8.4,13.6
2009,740,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
2010,741,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
2011,741,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
2012,741,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
2013,742,10,Beef Burger,Burger,3,11.5,4.6,34.5,13.8,20.7
2014,743,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2015,743,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
2016,744,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2017,744,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
2018,745,18,Cheesecake,Dessert,3,5.5,1.8,16.5,5.4,11.1
2019,745,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2020,745,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
2021,745,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
2022,746,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
2023,747,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2024,747,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
2025,747,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2026,748,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
2027,748,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2028,748,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
2029,749,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
2030,749,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2031,749,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
2032,750,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2033,750,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
2034,751,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
2035,751,3,Veggie Pizza,Pizza,3,10.5,3.8,31.5,11.4,20.1
2036,752,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
2037,752,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2038,753,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
2039,753,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2040,753,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
2041,754,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2042,754,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
2043,754,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
2044,754,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2045,754,11,Fries,Sides,2,4.0,1.1,8.0,2.2,5.8
2046,755,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2047,755,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2048,755,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
2049,755,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
2050,756,16,Tiramisu,Dessert,1,5.5,1.9,0.0,1.9,0.0
2051,756,20,Lemonade,Drinks,1,3.0,0.9,0.0,0.9,0.0
2052,756,16,Tiramisu,Dessert,1,5.5,1.9,0.0,1.9,0.0
2053,756,6,Lasagna,Pasta,2,13.5,5.1,0.0,10.2,0.0
2054,757,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
2055,757,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
2056,758,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2057,758,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2058,759,12,Garlic Bread,Sides,2,4.5,1.3,0.0,2.6,0.0
2059,759,19,Coke,Drinks,2,2.5,0.7,0.0,1.4,0.0
2060,760,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
2061,760,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
2062,760,16,Tiramisu,Dessert,2,5.5,1.9,11.0,3.8,7.2
2063,761,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
2064,762,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
2065,762,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2066,762,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
2067,762,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
2068,762,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
2069,763,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2070,763,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
2071,764,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2072,764,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
2073,764,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
2074,765,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
2075,765,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
2076,765,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
2077,765,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
2078,765,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
2079,766,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
2080,766,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2081,767,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2082,768,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
2083,768,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
2084,768,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
2085,768,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2086,769,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
2087,770,21,Coffee,Drinks,2,2.8,0.6,0.0,1.2,0.0
2088,770,1,Margherita Pizza,Pizza,1,9.5,3.2,0.0,3.2,0.0
2089,770,7,Caesar Salad,Salad,1,8.5,2.9,0.0,2.9,0.0
2090,770,1,Margherita Pizza,Pizza,2,9.5,3.2,0.0,6.4,0.0
2091,770,9,Chicken Burger,Burger,1,10.0,3.9,0.0,3.9,0.0
2092,771,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2093,771,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
2094,772,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
2095,772,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2096,772,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
2097,773,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
2098,773,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
2099,773,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2100,774,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
2101,775,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
2102,775,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
2103,775,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
2104,775,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
2105,776,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
2106,776,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
2107,776,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
2108,777,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
2109,778,14,Steak Plate,Main,3,21.0,10.5,63.0,31.5,31.5
2110,778,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
2111,779,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
2112,779,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
2113,779,17,Chocolate Cake,Dessert,2,5.0,1.7,10.0,3.4,6.6
2114,779,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
2115,780,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2116,780,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2117,780,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
2118,781,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2119,781,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
2120,782,14,Steak Plate,Main,2,21.0,10.5,0.0,21.0,0.0
2121,783,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
2122,783,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
2123,783,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2124,784,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2125,785,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2126,785,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
2127,785,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
2128,785,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
2129,786,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
2130,786,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
2131,786,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
2132,787,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
2133,787,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
2134,787,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
2135,788,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
2136,789,17,Chocolate Cake,Dessert,1,5.0,1.7,0.0,1.7,0.0
2137,789,22,Beer,Drinks,1,4.5,1.4,0.0,1.4,0.0
2138,789,18,Cheesecake,Dessert,1,5.5,1.8,0.0,1.8,0.0
2139,789,19,Coke,Drinks,1,2.5,0.7,0.0,0.7,0.0
2140,790,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
2141,791,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
2142,791,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
2143,791,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2144,791,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
2145,792,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
2146,792,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
2147,792,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
2148,792,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
2149,793,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
2150,793,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
2151,793,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
2152,793,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2153,794,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
2154,794,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2155,794,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
2156,794,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2157,794,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2158,795,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
2159,796,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
2160,796,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
2161,796,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
2162,796,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
2163,797,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
2164,798,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
2165,798,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
2166,798,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
2167,798,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
2168,798,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
2169,799,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
2170,799,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
2171,800,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
2172,801,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2173,801,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2174,801,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
2175,801,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
2176,802,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2177,802,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
2178,802,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
2179,803,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
2180,803,16,Tiramisu,Dessert,2,5.5,1.9,11.0,3.8,7.2
2181,803,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2182,803,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2183,804,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2184,804,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
2185,804,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
2186,805,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2187,805,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
2188,805,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
2189,806,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
2190,807,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2191,807,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
2192,807,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
2193,807,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
2194,808,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
2195,808,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
2196,808,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
2197,808,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
2198,809,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
2199,810,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
2200,811,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
2201,811,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
2202,811,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
2203,811,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
2204,812,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
2205,812,17,Chocolate Cake,Dessert,2,5.0,1.7,10.0,3.4,6.6
2206,813,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
2207,813,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2208,813,17,Chocolate Cake,Dessert,2,5.0,1.7,10.0,3.4,6.6
2209,814,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
2210,814,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2211,814,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
2212,815,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
2213,815,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2214,815,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
2215,815,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2216,815,5,Penne Alfredo,Pasta,2,11.0,4.2,22.0,8.4,13.6
2217,816,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
2218,816,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
2219,816,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2220,817,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2221,817,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
2222,818,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2223,818,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2224,819,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
2225,819,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
2226,819,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
2227,820,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
2228,820,17,Chocolate Cake,Dessert,2,5.0,1.7,10.0,3.4,6.6
2229,820,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
2230,820,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2231,820,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
2232,821,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
2233,822,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
2234,822,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
2235,822,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
2236,822,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
2237,823,18,Cheesecake,Dessert,1,5.5,1.8,0.0,1.8,0.0
2238,823,20,Lemonade,Drinks,1,3.0,0.9,0.0,0.9,0.0
2239,824,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
2240,824,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
2241,824,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
2242,825,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
